,username,registration_date,nb_of_comments,nb_of_cities,age,sex,country,top_cuisines,avg_overall_rating,avg_cuisine_rating,avg_service_rating,avg_quality_price_rating,avg_mood_rating,avg_michelin,avg_price_range_estimation
200015,franzaroundtheworld,2013,8,7,18-24,H,italie,"{'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,3.5,4.0,3.5,0.0,0.0,2.0
200016,ValerioDeDominicis,2013,12,10,None,None,italie,"{'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,3.5,4.0,3.5,0.0,0.0,2.0
200017,382matteor,2016,23,20,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,3.5,4.0,3.5,0.0,0.0,2.0
200018,massimiliano_larocca,2017,5,3,None,None,italie,"{'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,3.5,4.0,3.5,0.0,0.0,2.0
200019,Q9956RZvanessas,2016,23,14,None,None,italie,"{'Sushi': 1, 'Lombarde': 1, 'Japonaise': 1, 'Italienne': 1, 'Italie_du_Nord': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,3.78,4.0,4.06,2.5,0.0,2.0
200047,Q9956RZvanessas,2016,23,14,None,None,italie,{},,,,,,,
200087,mariegj972,2014,24,24,None,None,france,"{'Francaise': 2, 'Sushi': 1, 'Lombarde': 1, 'Japonaise': 1, 'Italienne': 1, 'Italie_du_Nord': 1, 'Europeenne': 1, 'Chinoise': 1, 'Cafe': 1, 'Asiatique': 1}",4.19,4.19,4.12,4.03,2.91,0.0,1.81
200091,anna R RComo,2013,85,34,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Italienne': 1, 'Chinoise': 1, 'Asiatique': 1}",3.75,4.0,3.75,4.0,3.75,0.0,1.0
200095,GiadaBurghy,2018,14,13,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Italienne': 1, 'Chinoise': 1}",3.94,4.22,3.72,4.22,3.5,0.0,1.44
200124,Luca_M_1974,2010,124,102,35-49,H,italie,{},,,,,,,
200152,GiancarloSoldani,2009,161,120,50-64,H,italie,{},,,,,,,
200184,DouglasFloresV,2019,1,1,None,None,italie,"{'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,3.5,4.0,4.0,0.0,1.0
200245,BoNiOrLu,2016,45,18,35-49,F,italie,"{'Sushi': 1, 'Pizza': 1, 'Japonaise': 1, 'Italienne': 1, 'Chinoise': 1}",4.06,4.28,3.78,4.06,1.94,0.0,2.0
200324,Mauro G,2012,108,78,None,None,italie,"{'Lombarde': 2, 'Italienne': 2, 'Italie_du_Nord': 2, 'Pizza': 1}",3.75,3.75,3.5,3.5,1.75,0.0,1.5
200392,ValerioDeDominicis,2013,12,10,None,None,italie,{},,,,,,,
200484,guidog305,2014,41,39,35-49,H,italie,"{'Pizza': 2, 'Napolitaine': 2, 'Mediterraneenne': 2, 'Italie_du_Sud': 2, 'Campanie': 2, 'Sushi': 1, 'Japonaise': 1, 'Italienne': 1, 'Chinoise': 1, 'Asiatique': 1}",3.86,3.86,3.64,4.0,1.0,0.0,1.71
200503,Claudio C,2015,3,4,None,None,italie,"{'Pizza': 1, 'Napolitaine': 1, 'Mediterraneenne': 1, 'Italie_du_Sud': 1, 'Campanie': 1}",4.0,4.0,3.5,4.0,0.0,0.0,2.0
200555,Marco C,2014,25,19,None,None,italie,"{'Pizza': 1, 'Napolitaine': 1, 'Mediterraneenne': 1, 'Italie_du_Sud': 1, 'Campanie': 1}",4.0,4.0,3.5,4.0,0.0,0.0,2.0
200561,Claudio C,2015,128,83,None,None,italie,"{'Pizza': 1, 'Napolitaine': 1, 'Mediterraneenne': 1, 'Italie_du_Sud': 1, 'Campanie': 1}",4.0,4.0,3.5,4.0,0.0,0.0,2.0
200665,LeccoRosannalecco,2010,19,18,35-49,F,None,"{'Sushi': 1, 'Pizza': 1, 'Napolitaine': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Italie_du_Sud': 1, 'Chinoise': 1, 'Campanie': 1}",4.4,4.4,3.9,4.4,2.8,0.0,2.0
200666,Danthegun,2011,87,65,None,None,None,"{'Pizza': 2, 'Sushi': 1, 'Pub': 1, 'Napolitaine': 1, 'Mediterraneenne': 1, 'Lombarde': 1, 'Japonaise': 1, 'Italienne': 1, 'Italie_du_Sud': 1, 'Italie_du_Nord': 1, 'Chinoise': 1, 'Campanie': 1, 'Bar_a_bieres': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.44,0.0,1.89
200710,Alsa89,2012,40,11,None,None,None,"{'Francaise': 11, 'Europeenne': 10, 'Asiatique': 3, 'Thai': 2, 'Pizza': 2, 'Italienne': 2, 'Cafe': 2, 'Brasserie_gastronomique': 2, 'Bar': 2, 'Vietnamienne': 1, 'Tunisienne': 1, 'Sushi': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Marocaine': 1, 'Japonaise': 1, 'Chinoise': 1, 'Bar_a_vins': 1}",4.01,4.09,4.07,3.86,3.41,0.0,1.95
200728,manonv34,2015,114,65,None,None,france,"{'Thai': 1, 'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.28,4.5,4.5,4.22,2.22,0.0,2.0
200736,716tonys,2013,63,20,50-64,H,None,"{'Europeenne': 11, 'Francaise': 8, 'Italienne': 5, 'Pizza': 3, 'Thai': 1, 'Restauration_rapide': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Chinoise': 1, 'Bar_a_vins': 1, 'Bar': 1, 'Asiatique': 1}",3.84,3.98,3.83,3.68,3.44,0.09,2.06
200742,alexispain2016,2016,14,9,50-64,H,france,"{'Thai': 1, 'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.25,4.5,4.5,4.25,2.0,0.0,2.0
200854,lairdingue,2010,15,76,None,None,france,"{'Europeenne': 5, 'Francaise': 3, 'Mediterraneenne': 1, 'Latino': 1, 'Europe_centrale': 1, 'Espagnole': 1, 'Chinoise': 1, 'Asiatique': 1}",4.08,4.12,4.08,4.06,2.33,0.17,2.04
200867,andre68_12,2012,27,25,50-64,H,None,"{'Francaise': 4, 'Europeenne': 2, 'Thai': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.33,4.33,4.33,3.93,3.93,0.43,2.43
200876,violettec612,2015,28,21,None,None,france,"{'Asiatique': 3, 'Thai': 2, 'Japonaise': 2, 'Francaise': 2, 'Europeenne': 2, 'Sushi': 1, 'Pizza': 1, 'Italienne': 1, 'Chinoise': 1, 'Bar': 1}",4.19,3.58,3.42,3.48,3.23,0.19,1.88
200882,BenjaminBarber,2014,78,38,None,None,france,"{'Francaise': 23, 'Europeenne': 16, 'Saine': 3, 'Moderne': 3, 'Bar_a_vins': 3, 'Indienne': 2, 'Thai': 1, 'Pizza': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.2,4.34,4.28,3.9,4.04,0.29,2.21
200891,Filoupou7,2013,23,12,None,None,france,"{'Francaise': 3, 'Europeenne': 3, 'Thai': 1, 'Moderne': 1, 'Japonaise': 1, 'Chinoise': 1, 'Bar_a_vins': 1, 'Asiatique': 1}",4.3,4.2,4.3,4.0,4.09,0.23,2.23
200897,90davida90,2013,72,41,None,None,france,"{'Francaise': 7, 'Europeenne': 6, 'Asiatique': 2, 'Sushi': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Italienne': 1, 'Chinoise': 1}",4.07,4.12,4.03,3.81,3.79,0.14,2.14
200907,AntoAnto68720,2014,22,10,None,None,france,"{'Europeenne': 7, 'Francaise': 6, 'Thai': 4, 'Asiatique': 4, 'Italienne': 2, 'Vietnamienne': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Japonaise': 1, 'Chinoise': 1, 'Americaine': 1}",4.13,4.18,4.06,3.92,2.57,0.04,2.13
201340,Ivan F,2015,28,7,None,None,italie,{'Italienne': 1},4.5,0.0,0.0,0.0,0.0,0.0,1.0
201695,Marco C,2012,3,2,None,None,italie,"{'Italienne': 1, 'Italie_du_Nord': 1, 'Europeenne': 1}",4.0,4.5,4.5,4.0,4.0,0.0,2.0
201954,Lorenzo V,2017,10,4,None,None,None,"{'Pizza': 1, 'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1, 'Brasserie_gastronomique': 1}",3.5,3.0,3.5,3.5,0.0,0.0,2.0
202102,Eva O,2012,59,802,65+,F,belgique,"{'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,0.0,0.0,2.0
202241,RealSceme,2015,261,120,None,None,suisse,"{'Italienne': 3, 'Suisse': 2, 'Pizza': 2, 'Europeenne': 2, 'Mediterraneenne': 1, 'Chinoise': 1}",4.0,2.8,2.55,2.6,0.0,0.0,1.1
202311,Driss-Jaa,2019,45,18,None,None,france,"{'Suisse': 2, 'Internationale': 2, 'Europeenne': 2, 'Europe_centrale': 2, 'Diner': 2, 'Cafe': 2}",4.5,4.5,4.5,4.5,4.5,0.0,2.0
203004,Ingrid D,2012,37,260,None,None,belgique,"{'Mediterraneenne': 1, 'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1}",4.0,4.0,4.0,4.5,4.0,0.0,2.0
203186,"taloolaaNorwich, ",2008,158,242,50-64,F,royaume-uni,"{'Italienne': 1, 'Europeenne': 1, 'Chinoise': 1, 'Cafe': 1, 'Bar': 1, 'Asiatique': 1}",4.0,4.0,4.25,4.0,2.25,0.0,1.5
203313,Paolo B,2016,46,31,50-64,H,italie,{'Italienne': 1},4.0,4.5,4.0,4.5,4.5,0.0,1.0
203359,Silvia P,2015,157,71,None,None,italie,{'Italienne': 2},4.25,4.5,4.0,4.25,2.0,0.0,2.0
203445,Sergio P,2016,3,1,50-64,H,italie,{'Italienne': 1},4.0,4.5,4.5,4.5,0.0,0.0,2.0
203491,Pietro F,2015,4,1,None,None,italie,"{'Europeenne': 1, 'Autrichienne': 1}",4.0,4.0,3.5,3.5,0.0,0.0,2.0
203570,Mirko M,2016,65,36,35-49,H,italie,{},3.0,3.5,3.5,3.5,0.0,0.0,2.0
203603,Ema E,2016,33,6,None,None,None,"{'Sushi': 1, 'Soupes': 1, 'Pub': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Italienne': 1, 'Chinoise': 1, 'Cafe': 1, 'Bar': 1, 'Asiatique': 1}",3.28,2.47,2.25,2.33,2.11,0.0,1.83
203617,X1474HAcarolem,2021,1,1,None,None,None,"{'Turque': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Marocaine': 1, 'Italienne': 1}",4.0,4.0,4.0,4.5,0.0,0.0,1.0
203630,Mafalda BProvince of ,2015,218,84,None,None,italie,"{'Italienne': 9, 'Bar': 3, 'Pub': 2, 'Cafe': 2, 'Sushi': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Bar_a_bieres': 1, 'Asiatique': 1, 'Americaine': 1}",3.71,2.22,2.01,2.19,0.96,0.0,0.88
203634,junemylife,2016,48,35,None,None,belgique,"{'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Francaise': 1, 'Chinoise': 1, 'Bar': 1, 'Asiatique': 1}",3.94,3.94,3.94,3.5,3.72,0.0,2.0
203635,"Sarpa74Haarlem, ",2016,189,151,None,None,pays-bas,"{'Sushi': 1, 'Pizza': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.16,4.41,4.31,3.66,3.81,0.0,1.5
203636,Alexx889,2017,125,62,None,None,None,"{'Italienne': 5, 'Pizza': 4, 'Mediterraneenne': 4, 'Napolitaine': 3, 'Italie_du_Sud': 3, 'Campanie': 3, 'Sushi': 2, 'Pub': 2, 'Japonaise': 2, 'Chinoise': 2, 'Bar': 2, 'Asiatique': 2, 'Moderne': 1, 'Europeenne': 1, 'Cafe': 1, 'Britannique': 1}",3.77,3.74,3.8,3.48,1.91,0.0,1.88
203637,Swiss CLondon,2013,6,6,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Bar': 1, 'Asiatique': 1}",4.5,4.5,4.5,3.94,4.22,0.0,2.0
203638,Sng S,2007,10,250,25-34,H,singapour,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203639,soniacD9316UU,2022,2,2,None,None,italie,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203640,andreaaZ4069XT,2018,4,2,None,None,italie,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203641,cateadvisor,2020,3,3,None,None,None,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203642,Boschetto_gioioso,2021,1,1,None,None,None,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203643,lucksap,2017,4,4,None,None,italie,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203644,floraldm,2017,3,2,None,None,italie,"{'Turque': 1, 'Sushi': 1, 'Soupes': 1, 'Restauration_rapide': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.83,3.5,3.33,4.33,2.92,0.0,1.17
203645,cristianf691,2013,13,12,None,None,None,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203646,romeom1999,2017,4,3,None,None,None,"{'Turque': 1, 'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.75,4.25,3.25,3.75,1.25,0.0,1.5
203647,DilettaR31,2018,2,3,None,None,suisse,"{'Sushi': 1, 'Soupes': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Italienne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.25,4.33,4.17,3.92,4.17,0.0,2.0
203648,Erica00C,2015,8,4,None,None,None,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203649,Noemii4421,2019,3,6,None,None,italie,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203650,BackPacker567659,2015,1,2,None,None,None,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203651,mikarpanenBusto Arsizio,2013,126,177,35-49,H,None,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203652,sebym2014,2013,114,58,None,None,italie,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.21,3.71,3.14,3.5,1.43,0.0,1.57
203653,td99f,2018,36,13,None,None,None,"{'Sushi': 1, 'Soupes': 1, 'Pizza': 1, 'Napolitaine': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Italie_du_Sud': 1, 'Chinoise': 1, 'Campanie': 1, 'Asiatique': 1}",3.56,4.06,3.33,3.78,1.11,0.0,2.0
203654,ronluca01,2014,71,45,None,None,italie,"{'Italienne': 2, 'Sushi': 1, 'Soupes': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Ligurienne': 1, 'Japonaise': 1, 'Italie_du_Nord': 1, 'Chinoise': 1, 'Cafe': 1, 'Bar': 1, 'Asiatique': 1}",3.82,4.14,3.59,4.14,0.91,0.0,2.0
203655,domenicomatteop,2015,65,42,None,None,None,"{'Sushi': 2, 'Japonaise': 2, 'Chinoise': 2, 'Asiatique': 2, 'Soupes': 1, 'Italienne': 1}",3.25,3.5,3.25,3.75,3.0,0.0,1.5
203656,LucaGC2799,2017,6,3,18-24,H,italie,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203657,La_Lau_7,2017,10,10,None,None,italie,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203658,Andreadorian,2013,17,16,None,None,italie,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203659,Admiral_Italy,2017,39,20,None,None,italie,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203660,524francyf,2014,57,38,None,None,italie,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203661,amandablue28,2015,9,5,None,None,None,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203662,teoteo92,2018,14,12,None,None,italie,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203663,Q3603ENelenat,2017,13,6,None,None,italie,"{'Sushi': 1, 'Soupes': 1, 'Pizza': 1, 'Napolitaine': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Italie_du_Sud': 1, 'Chinoise': 1, 'Campanie': 1, 'Asiatique': 1}",3.62,4.12,3.44,3.81,0.94,0.0,2.0
203664,Allie192,2016,60,31,25-34,F,italie,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203665,micheledY2,2013,39,9,None,None,japon,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203671,daviprove,2013,10,3,None,None,portugal,{},,,,,,,
203673,luca_ca73,2014,110,83,None,None,None,"{'Sushi': 2, 'Japonaise': 2, 'Chinoise': 2, 'Asiatique': 2, 'Thai': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Fusion': 1}",3.64,3.79,3.86,3.64,0.0,0.0,2.0
203674,debbykela,2010,30,12,None,None,italie,"{'Sushi': 2, 'Soupes': 2, 'Japonaise': 2, 'Chinoise': 2, 'Asiatique': 2, 'Pizza': 1, 'Napolitaine': 1, 'Mediterraneenne': 1, 'Italie_du_Sud': 1, 'Campanie': 1}",3.4,3.87,3.1,3.67,1.73,0.0,2.0
203675,sandyrebyb,2017,6,5,None,None,None,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203676,Saimon L,2017,6,4,None,None,None,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203677,juleschmeckt,2015,136,46,18-24,F,italie,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203678,balenadorme,2013,1201,214,25-34,H,italie,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203679,VincenzoLorenzo,2015,6,4,None,None,italie,"{'Sushi': 1, 'Soupes': 1, 'Pub': 1, 'Japonaise': 1, 'Italienne': 1, 'Chinoise': 1, 'Bar_a_bieres': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",4.2,4.3,3.7,3.9,0.5,0.0,1.2
203680,Giorgiab123m,2013,7,6,None,None,italie,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203681,stegare,2017,11,2,25-34,H,italie,"{'Sushi': 1, 'Soupes': 1, 'Pub': 1, 'Japonaise': 1, 'Italienne': 1, 'Chinoise': 1, 'Bar': 1, 'Asiatique': 1}",3.8,0.7,0.5,0.7,0.5,0.0,0.4
203682,aluzza90,2011,27,16,None,None,italie,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203683,Giulio U,2017,3,3,None,None,None,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203684,Aquibez PProvince of ,2015,10,4,None,None,italie,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203685,edoardocarcanoFulidhoo,2015,5,5,None,None,None,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203686,AC946239,2014,53,22,25-34,H,italie,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203687,Laura5lunablu,2011,13,19,None,None,italie,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203688,900marikav,2015,11,10,None,None,None,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203689,Aurora N,2014,23,41,None,None,italie,"{'Sushi': 1, 'Soupes': 1, 'Lombarde': 1, 'Japonaise': 1, 'Italienne': 1, 'Italie_du_Nord': 1, 'Chinoise': 1, 'Asiatique': 1}",3.33,3.67,2.83,3.5,2.83,0.0,2.0
203690,S1111FPandreabProvince of ,2015,47,28,35-49,H,italie,"{'Sushi': 1, 'Soupes': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Italienne': 1, 'Internationale': 1, 'Chinoise': 1, 'Asiatique': 1}",3.75,4.0,3.5,3.75,3.25,0.0,2.0
203691,Amor_polenta,2010,118,56,25-34,F,italie,"{'Italienne': 3, 'Sushi': 2, 'Japonaise': 2, 'Chinoise': 2, 'Asiatique': 2, 'Soupes': 1, 'Pub': 1, 'Cafe': 1, 'Bar_a_bieres': 1, 'Bar': 1, 'Americaine': 1}",3.72,4.06,3.66,3.75,0.84,0.0,1.62
203692,Erik C,2015,1,1,None,None,None,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203693,746ariannapMarina di ,2014,13,10,None,None,italie,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203694,bortolinus,2013,102,52,65+,H,italie,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203695,coeuno,2008,115,111,35-49,H,italie,"{'Italienne': 3, 'Sushi': 1, 'Soupes': 1, 'Pizza': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.59,1.5,1.32,1.79,1.62,0.0,1.18
203696,Alessandro CCocquio-,2013,67,39,18-24,H,italie,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203697,Je101,2011,21,11,None,None,italie,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203698,Alberto_Nicora,2015,21,3,18-24,H,italie,"{'Italienne': 2, 'Egyptienne': 1, 'Turque': 1, 'Sushi': 1, 'Soupes': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.55,3.95,2.77,4.05,0.68,0.0,1.45
203699,liettagiu,2016,2,2,None,None,italie,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203700,polloviaggiatoreItalie,2016,6,2,None,None,italie,"{'Sushi': 2, 'Japonaise': 2, 'Chinoise': 2, 'Asiatique': 2, 'Soupes': 1}",3.0,3.5,3.0,3.5,2.75,0.0,1.5
203701,Spenkitalia,2013,80,34,25-34,H,italie,"{'Sushi': 2, 'Japonaise': 2, 'Asiatique': 2, 'Soupes': 1, 'Pizza': 1, 'Italienne': 1, 'Chinoise': 1}",4.04,4.19,3.88,3.85,0.77,0.0,1.62
203702,santinoc982,2013,3,4,None,None,italie,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203709,paoloreds,2016,1,1,None,None,italie,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203710,SophieSirius,2015,9,6,None,None,None,"{'Sushi': 2, 'Japonaise': 2, 'Asiatique': 2, 'Soupes': 1, 'Chinoise': 1}",3.94,4.12,3.75,3.81,0.94,0.0,2.0
203711,rinival,2015,22,15,25-34,None,italie,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.0,3.5,2.5,3.5,2.5,0.0,2.0
203712,Tiziana SSomma Lombardo,2013,161,166,50-64,F,None,"{'Sushi': 1, 'Soupes': 1, 'Pizza': 1, 'Japonaise': 1, 'Italienne': 1, 'Chinoise': 1, 'Asiatique': 1}",3.86,3.79,3.36,4.07,1.07,0.0,1.43
203713,FabioPuntoG,2015,54,24,None,None,None,"{'Italienne': 2, 'Sushi': 1, 'Soupes': 1, 'Pizza': 1, 'Japonaise': 1, 'Chinoise': 1, 'Bar_a_bieres': 1, 'Asiatique': 1}",4.3,4.37,3.97,4.23,3.0,0.0,1.13
203714,Genesis Raquel Q,2015,4,6,None,None,None,"{'Sushi': 1, 'Soupes': 1, 'Japonaise': 1, 'Italienne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.07,4.21,3.93,4.21,3.57,0.0,2.0
