,username,registration_date,nb_of_comments,nb_of_cities,age,sex,country,top_cuisines,avg_overall_rating,avg_cuisine_rating,avg_service_rating,avg_quality_price_rating,avg_mood_rating,avg_michelin,avg_price_range_estimation
2227,jcC6878SZ,2016,27,19,None,None,suisse,"{'Europeenne': 14, 'Suisse': 12, 'Francaise': 10, 'Mediterraneenne': 3, 'Italienne': 3, 'Steakhouse': 2, 'Pizza': 2, 'Japonaise': 2, 'Italie_du_Centre': 2, 'Grillades': 2, 'Fusion': 2, 'Europe_centrale': 2, 'Traiteur': 1, 'Toscane': 1, 'Lombarde': 1, 'Italie_du_Sud': 1, 'Italie_du_Nord': 1, 'Internationale': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1}",4.28,4.36,4.24,4.07,2.93,0.24,2.46
2228,sylviav948,2016,64,37,None,None,None,"{'Europeenne': 31, 'Suisse': 25, 'Francaise': 19, 'Italienne': 6, 'Asiatique': 5, 'Brasserie_gastronomique': 4, 'Pizza': 3, 'Mediterraneenne': 3, 'Thai': 2, 'Chinoise': 2, 'Toscane': 1, 'Sushi': 1, 'Steakhouse': 1, 'Portugaise': 1, 'Moderne': 1, 'Japonaise': 1, 'Internationale': 1, 'Indienne': 1, 'Fusion': 1, 'Europe_centrale': 1}",4.06,4.0,3.95,3.92,1.68,0.08,2.08
2230,Eliana161,2010,53,29,None,None,suisse,"{'Europeenne': 9, 'Suisse': 7, 'Italienne': 4, 'Francaise': 4, 'Pizza': 2, 'Mediterraneenne': 2, 'Asiatique': 2, 'Steakhouse': 1, 'Pub': 1, 'Japonaise': 1, 'Internationale': 1, 'Chinoise': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Bar': 1}",3.96,3.58,3.58,3.42,1.75,0.0,2.08
2231,MarieV2383,2017,20,12,None,None,suisse,"{'Suisse': 3, 'Francaise': 3, 'Europeenne': 3, 'Sushi': 1, 'Steakhouse': 1, 'Japonaise': 1, 'Italienne': 1, 'Indienne': 1, 'Europe_centrale': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1}",4.21,4.21,4.21,4.0,3.79,0.0,2.43
2232,Sela99,2016,68,33,None,None,None,"{'Europeenne': 30, 'Suisse': 26, 'Francaise': 15, 'Italienne': 11, 'Pizza': 6, 'Mediterraneenne': 6, 'Bar': 5, 'Europe_centrale': 4, 'Asiatique': 4, 'Americaine': 4, 'Thai': 3, 'Traiteur': 2, 'Sushi': 2, 'Steakhouse': 2, 'Mexicaine': 2, 'Lombarde': 2, 'Japonaise': 2, 'Italie_du_Nord': 2, 'Cubaine': 2, 'Chinoise': 2, 'Amerique_centrale': 2, 'Restauration_rapide': 1, 'Pub': 1, 'Napolitaine': 1, 'Italie_du_Sud': 1, 'Internationale': 1, 'Coreenne': 1, 'Campanie': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Bar_a_vins': 1}",4.02,4.07,4.05,3.81,2.49,0.03,1.95
2240,jamacab,2014,127,72,35-49,H,suisse,"{'Europeenne': 41, 'Suisse': 31, 'Francaise': 28, 'Italienne': 11, 'Asiatique': 7, 'Japonaise': 5, 'Pizza': 4, 'Mediterraneenne': 4, 'Brasserie_gastronomique': 4, 'Sushi': 3, 'Europe_centrale': 3, 'Internationale': 2, 'Chinoise': 2, 'Cafe': 2, 'Bar': 2, 'Thai': 1, 'Steakhouse': 1, 'Pub': 1, 'Moderne': 1, 'Italie_du_Centre': 1, 'Grillades': 1, 'Fusion': 1, 'Bar_a_vins': 1}",4.15,3.92,3.87,3.71,2.1,0.02,1.98
2258,Mat_bmw,2013,69,158,None,None,None,"{'Europeenne': 28, 'Francaise': 23, 'Suisse': 12, 'Italienne': 7, 'Americaine': 5, 'Mediterraneenne': 4, 'Steakhouse': 3, 'Restauration_rapide': 3, 'Pizza': 3, 'Japonaise': 2, 'Internationale': 2, 'Grillades': 2, 'Bresilienne': 2, 'Brasserie_gastronomique': 2, 'Bar': 2, 'Asiatique': 2, 'Sushi': 1, 'Moderne': 1, 'Mexicaine': 1, 'Libanaise': 1, 'Indienne': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Cafe': 1, 'Amerique_centrale': 1}",4.06,4.15,3.99,3.83,3.3,0.11,2.21
2278,CarlosN3074,2016,2,3,None,None,None,"{'Europeenne': 2, 'Suisse': 1, 'Steakhouse': 1, 'Saine': 1, 'Francaise': 1}",4.72,4.72,4.72,4.72,1.67,0.0,2.0
2295,michelm554,2014,16,10,None,None,suisse,"{'Europeenne': 5, 'Francaise': 3, 'Internationale': 2, 'Europe_centrale': 2, 'Suisse': 1, 'Steakhouse': 1, 'Saine': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Japonaise': 1, 'Italienne': 1}",4.48,4.66,4.56,4.34,2.68,0.2,2.2
2328,535nathaliec,2013,12,9,None,None,suisse,"{'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",5.0,0.0,0.0,0.0,0.0,0.0,0.0
2329,BeuretT,2017,22,16,35-49,None,suisse,"{'Europeenne': 4, 'Asiatique': 4, 'Chinoise': 3, 'Suisse': 2, 'Francaise': 2, 'Vietnamienne': 1, 'Steakhouse': 1, 'Soupes': 1, 'Japonaise': 1, 'Bar': 1}",4.13,3.54,3.45,3.37,1.58,0.0,1.74
2341,Christophedebelpraho,2018,16,15,None,None,suisse,"{'Europeenne': 10, 'Suisse': 9, 'Francaise': 8, 'Toscane': 1, 'Sushi': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Japonaise': 1, 'Italienne': 1, 'Italie_du_Centre': 1, 'Chinoise': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1}",4.2,2.56,2.57,2.41,0.21,0.09,1.75
2369,gi0bi1982,2014,11,8,None,None,suisse,"{'Thai': 3, 'Restauration_rapide': 3, 'Suisse': 2, 'Francaise': 2, 'Europeenne': 2, 'Asiatique': 2, 'Vietnamienne': 1, 'Turque': 1, 'Pizza': 1, 'Japonaise': 1, 'Italienne': 1, 'Chinoise': 1, 'Americaine': 1}",3.93,2.71,3.4,3.4,0.0,0.0,1.38
2399,maurinec2014,2014,22,11,None,None,suisse,"{'Europeenne': 6, 'Italienne': 4, 'Asiatique': 4, 'Suisse': 3, 'Pizza': 3, 'Francaise': 3, 'Japonaise': 2, 'Indienne': 2, 'Chinoise': 2, 'Ethiopienne': 1, 'Sushi': 1, 'Mediterraneenne': 1, 'Internationale': 1, 'Fusion': 1, 'Bar_a_vins': 1, 'Bar': 1, 'Americaine': 1, 'Africaine': 1}",4.0,3.35,3.22,3.09,1.98,0.0,1.84
2457,"zvi hHeesch, ",2017,54,35,None,None,pays-bas,"{'Europeenne': 4, 'Europe_centrale': 4, 'Mediterraneenne': 3, 'Italienne': 3, 'Suisse': 2, 'Sushi': 1, 'Pizza': 1, 'Japonaise': 1, 'Internationale': 1, 'Asiatique': 1}",4.41,4.5,4.28,4.0,3.97,0.0,2.0
2462,mariona729,2009,59,32,None,None,suisse,"{'Europeenne': 12, 'Suisse': 10, 'Francaise': 4, 'Europe_centrale': 4, 'Mediterraneenne': 3, 'Italienne': 3, 'Traiteur': 1, 'Thai': 1, 'Sushi': 1, 'Steakhouse': 1, 'Saine': 1, 'Portugaise': 1, 'Pizza': 1, 'Moderne': 1, 'Lombarde': 1, 'Japonaise': 1, 'Italie_du_Nord': 1, 'Grillades': 1, 'Bar_a_bieres': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",4.25,4.09,3.99,3.79,2.72,0.2,1.95
2466,Marcel B,2012,158,216,50-64,H,suisse,"{'Europeenne': 6, 'Suisse': 5, 'Europe_centrale': 4, 'Moderne': 2, 'Thai': 1, 'Cafe': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1, 'Allemande': 1}",4.18,4.33,4.25,3.97,4.18,0.0,2.17
2479,O D,2013,109,257,35-49,H,suisse,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.0,4.5,4.0,4.0,4.0,0.0,3.0
2492,325pascalb,2013,141,73,None,None,suisse,"{'Italienne': 7, 'Europeenne': 7, 'Suisse': 5, 'Europe_centrale': 3, 'Mediterraneenne': 2, 'Tibetaine': 1, 'Sushi': 1, 'Saine': 1, 'Japonaise': 1, 'Internationale': 1, 'Chinoise': 1, 'Bar_a_vins': 1, 'Asiatique': 1}",4.21,4.2,4.15,3.99,3.4,0.0,2.12
2501,SchwartzCe,2014,31,23,None,None,None,"{'Europeenne': 13, 'Suisse': 10, 'Francaise': 7, 'Internationale': 4, 'Asiatique': 3, 'Sushi': 2, 'Pizza': 2, 'Italienne': 2, 'Europe_centrale': 2, 'Thai': 1, 'Steakhouse': 1, 'Mediterraneenne': 1, 'Mexicaine': 1, 'Latino': 1, 'Japonaise': 1, 'Fusion': 1, 'Chinoise': 1, 'Brasserie_gastronomique': 1}",3.99,4.09,4.09,3.79,2.24,0.1,2.1
2511,Bob BLangnau am ,2008,115,33,None,None,suisse,"{'Europeenne': 10, 'Suisse': 6, 'Europe_centrale': 6, 'Asiatique': 4, 'Italienne': 3, 'Vietnamienne': 2, 'Thai': 2, 'Mediterraneenne': 2, 'Internationale': 2, 'Francaise': 2, 'Chinoise': 2, 'Sushi': 1, 'Restauration_rapide': 1, 'Mexicaine': 1, 'Malaisienne': 1, 'Japonaise': 1, 'Grillades': 1, 'Bar': 1}",3.78,3.75,3.75,3.4,2.68,0.09,2.23
2534,AlexanderIJohnson,2012,247,396,35-49,H,suisse,"{'Europeenne': 17, 'Francaise': 13, 'Suisse': 11, 'Internationale': 3, 'Europe_centrale': 3, 'Bar': 2, 'Steakhouse': 1, 'Pizza': 1, 'Moderne': 1, 'Mexicaine': 1, 'Japonaise': 1, 'Italienne': 1, 'Fusion': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Asiatique': 1}",4.22,4.14,3.97,3.94,1.87,0.15,2.2
2577,421patrickh,2015,122,40,None,None,suisse,"{'Europeenne': 45, 'Francaise': 30, 'Suisse': 26, 'Italienne': 17, 'Mediterraneenne': 12, 'Internationale': 11, 'Pizza': 8, 'Asiatique': 7, 'Brasserie_gastronomique': 6, 'Bar': 6, 'Cafe': 5, 'Toscane': 3, 'Thai': 3, 'Restauration_rapide': 3, 'Italie_du_Centre': 3, 'Europe_centrale': 3, 'Chinoise': 3, 'Steakhouse': 2, 'Moderne': 2, 'Vietnamienne': 1, 'Sushi': 1, 'Pub': 1, 'Japonaise': 1, 'Grillades': 1, 'Americaine': 1}",4.18,3.99,3.84,3.66,2.38,0.15,2.19
2594,DairyFreeTraveller,2017,40,21,35-49,H,suisse,"{'Europeenne': 4, 'Suisse': 2, 'Mediterraneenne': 2, 'Europe_centrale': 2, 'Asiatique': 2, 'Thai': 1, 'Sushi': 1, 'Steakhouse': 1, 'Japonaise': 1, 'Italienne': 1, 'Internationale': 1, 'Grillades': 1, 'Espagnole': 1}",4.33,4.41,4.41,3.81,3.55,0.34,2.34
2601,P8851JWanthonyh,2015,316,411,50-64,H,suisse,"{'Europeenne': 35, 'Suisse': 26, 'Europe_centrale': 12, 'Italienne': 11, 'Mediterraneenne': 7, 'Pizza': 5, 'Asiatique': 5, 'Grillades': 4, 'Internationale': 3, 'Chinoise': 3, 'Cafe': 3, 'Sushi': 2, 'Thai': 1, 'Tcheque': 1, 'Steakhouse': 1, 'Saine': 1, 'Pouilles': 1, 'Perse': 1, 'Moderne': 1, 'Mexicaine': 1, 'Japonaise': 1, 'Italie_du_Sud': 1, 'Indienne': 1, 'Fusion': 1, 'Caraibes': 1, 'Autrichienne': 1, 'Autochtone': 1, 'Americaine': 1}",4.02,3.67,3.64,3.38,1.53,0.0,2.0
2652,guillaumeh723,2014,173,115,None,None,suisse,"{'Europeenne': 27, 'Suisse': 22, 'Francaise': 15, 'Italienne': 6, 'Europe_centrale': 6, 'Mediterraneenne': 5, 'Pizza': 4, 'Grillades': 4, 'Brasserie_gastronomique': 4, 'Asiatique': 4, 'Vietnamienne': 2, 'Thai': 2, 'Saine': 2, 'Japonaise': 2, 'Chinoise': 2, 'Cafe': 2, 'Bar': 2, 'Steakhouse': 1, 'Soupes': 1, 'Pub': 1, 'Moderne': 1, 'Libanaise': 1, 'Internationale': 1, 'Indienne': 1, 'Diner': 1, 'Coreenne': 1, 'Bar_a_vins': 1, 'Arabe': 1, 'Americaine': 1}",4.13,4.01,3.94,3.68,2.11,0.07,2.02
2691,E2052AWdaniels,2017,67,41,None,None,suisse,"{'Europeenne': 5, 'Suisse': 4, 'Pizza': 2, 'Italienne': 2, 'Tibetaine': 1, 'Japonaise': 1, 'Europe_centrale': 1, 'Espagnole': 1, 'Britannique': 1}",4.57,2.93,3.21,3.14,0.0,0.0,1.71
2797,315fabienp,2014,81,37,None,None,suisse,"{'Europeenne': 13, 'Suisse': 7, 'Francaise': 6, 'Internationale': 3, 'Europe_centrale': 2, 'Bar': 2, 'Asiatique': 2, 'Saine': 1, 'Pizza': 1, 'Japonaise': 1, 'Italienne': 1, 'Grecque': 1, 'Chinoise': 1}",3.85,4.08,3.96,3.76,2.77,0.2,2.24
2882,lebernus,2016,22,8,50-64,F,suisse,"{'Europeenne': 14, 'Suisse': 11, 'Italienne': 5, 'Asiatique': 4, 'Pizza': 3, 'Mediterraneenne': 3, 'Grillades': 3, 'Europe_centrale': 3, 'Francaise': 2, 'Chinoise': 2, 'Thai': 1, 'Steakhouse': 1, 'Sri_lankaise': 1, 'Saine': 1, 'Portugaise': 1, 'Moderne': 1, 'Internationale': 1, 'Indienne': 1, 'Fusion': 1}",4.21,4.1,3.97,3.99,1.89,0.0,2.0
2885,Cheryl F,2014,62,36,25-34,F,suisse,"{'Europeenne': 17, 'Suisse': 9, 'Italienne': 8, 'Pizza': 7, 'Francaise': 6, 'Cafe': 4, 'Mediterraneenne': 3, 'Sushi': 2, 'Moderne': 2, 'Japonaise': 2, 'Brasserie_gastronomique': 2, 'Asiatique': 2, 'Turque': 1, 'Europe_centrale': 1, 'Bar': 1}",3.86,3.81,3.73,3.47,2.02,0.0,1.92
2895,Albano28,2013,4,2,None,None,None,"{'Suisse': 3, 'Europeenne': 3, 'Europe_centrale': 2, 'Turque': 1, 'Sushi': 1, 'Pizza': 1, 'Japonaise': 1, 'Francaise': 1, 'Asiatique': 1}",4.12,4.0,3.88,3.5,2.75,0.0,2.0
2897,M83 M,2012,723,193,65+,F,suisse,"{'Europeenne': 55, 'Suisse': 49, 'Europe_centrale': 22, 'Francaise': 18, 'Italienne': 10, 'Mediterraneenne': 9, 'Cafe': 9, 'Moderne': 7, 'Internationale': 7, 'Saine': 6, 'Bar': 5, 'Asiatique': 4, 'Pizza': 3, 'Japonaise': 3, 'Brasserie_gastronomique': 3, 'Bar_a_vins': 3, 'Traiteur': 2, 'Sushi': 2, 'Restauration_rapide': 2, 'Pub': 2, 'Grillades': 2, 'Lombarde': 1, 'Italie_du_Nord': 1, 'Fusion_japonaise': 1}",4.1,3.81,3.77,3.47,2.61,0.13,2.18
2901,erginadin,2013,22,174,None,None,suisse,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.0,4.0,4.0,3.5,3.5,0.0,2.0
2918,olivioshka,2009,33,17,35-49,H,suisse,"{'Europeenne': 8, 'Suisse': 4, 'Italienne': 4, 'Asiatique': 4, 'Francaise': 3, 'Europe_centrale': 3, 'Pizza': 2, 'Mediterraneenne': 2, 'Thai': 1, 'Sushi': 1, 'Moderne': 1, 'Libanaise': 1, 'Japonaise': 1, 'Espagnole': 1, 'Coreenne': 1, 'Chinoise': 1}",4.08,4.23,3.94,3.81,2.65,0.0,2.0
2932,JacSol S,2013,38,35,None,None,suisse,"{'Europeenne': 21, 'Suisse': 15, 'Francaise': 11, 'Italienne': 5, 'Pizza': 4, 'Cafe': 2, 'Thai': 1, 'Sushi': 1, 'Steakhouse': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Japonaise': 1, 'Chinoise': 1, 'Brasserie_gastronomique': 1, 'Bar': 1, 'Asiatique': 1}",3.95,3.89,3.7,3.62,2.11,0.04,1.85
2956,MARTINS10432,2016,92,43,None,None,suisse,"{'Europeenne': 9, 'Suisse': 5, 'Italienne': 5, 'Mediterraneenne': 4, 'Europe_centrale': 3, 'Pizza': 2, 'Bar_a_bieres': 2, 'Asiatique': 2, 'Sushi': 1, 'Napolitaine': 1, 'Japonaise': 1, 'Italie_du_Sud': 1, 'Grillades': 1, 'Chinoise': 1, 'Campanie': 1, 'Bar': 1}",3.87,3.7,3.62,3.36,1.96,0.08,2.08
2960,georgekP3057YJ,2017,28,21,None,None,suisse,{'Europe_centrale': 1},4.0,4.5,4.0,3.5,0.0,0.0,2.0
2969,Nicolas2222,2012,200,113,35-49,H,suisse,"{'Europeenne': 59, 'Suisse': 48, 'Francaise': 32, 'Italienne': 15, 'Pizza': 9, 'Mediterraneenne': 8, 'Asiatique': 6, 'Sushi': 5, 'Japonaise': 5, 'Europe_centrale': 5, 'Steakhouse': 3, 'Internationale': 3, 'Bar': 3, 'Thai': 2, 'Brasserie_gastronomique': 2, 'Portugaise': 1, 'Moderne': 1, 'Chinoise': 1, 'Cafe': 1, 'Bar_a_vins': 1}",4.02,4.09,4.01,3.74,3.19,0.11,2.09
2975,DeidreTravis,2012,95,470,None,None,egypte,"{'Europeenne': 2, 'Suisse': 1, 'Pizza': 1, 'Italienne': 1, 'Chinoise': 1, 'Asiatique': 1}",3.78,4.06,4.0,4.06,4.06,0.0,2.0
2977,defariam,2010,5,87,None,None,suisse,"{'Suisse': 3, 'Europeenne': 3}",4.36,1.29,2.89,2.71,0.0,0.0,1.64
2982,SunshineSwitzerlandCanton de ,2019,49,34,None,None,suisse,"{'Thai': 1, 'Sushi': 1, 'Suisse': 1, 'Japonaise': 1, 'Italienne': 1, 'Grillades': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",3.31,1.12,1.31,1.31,0.0,0.0,0.75
2999,Gastronomicalus,2014,22,15,None,None,suisse,"{'Europeenne': 7, 'Suisse': 5, 'Mediterraneenne': 4, 'Italienne': 4, 'Francaise': 3, 'Sarde': 2, 'Pizza': 2, 'Libanaise': 2, 'Italie_du_Sud': 2, 'Internationale': 2, 'Europe_centrale': 2, 'Asiatique': 2, 'Venezuelienne': 1, 'Vietnamienne': 1, 'Thai': 1, 'Saine': 1, 'Peruvienne': 1, 'Mexicaine': 1, 'Lombarde': 1, 'Latino': 1, 'Japonaise': 1, 'Italie_du_Nord': 1, 'Indienne': 1, 'Grillades': 1, 'Colombienne': 1, 'Chinoise': 1}",3.89,4.14,4.05,3.91,1.89,0.0,2.05
3012,Ravigotant,2017,314,168,50-64,None,None,"{'Europeenne': 44, 'Suisse': 36, 'Francaise': 27, 'Mediterraneenne': 9, 'Europe_centrale': 9, 'Italienne': 8, 'Pizza': 4, 'Moderne': 3, 'Brasserie_gastronomique': 3, 'Libanaise': 2, 'Internationale': 2, 'Grillades': 2, 'Cafe': 2, 'Bar': 2, 'Asiatique': 2, 'Americaine': 2, 'Steakhouse': 1, 'Perse': 1, 'Japonaise': 1, 'Coreenne': 1, 'Chinoise': 1, 'Bresilienne': 1, 'Bar_a_vins': 1, 'Autrichienne': 1}",4.25,4.33,4.23,3.98,2.85,0.18,2.29
3019,841jacquelined,2013,495,217,None,None,monaco,"{'Europeenne': 77, 'Francaise': 61, 'Suisse': 49, 'Europe_centrale': 9, 'Italienne': 7, 'Internationale': 7, 'Brasserie_gastronomique': 6, 'Mediterraneenne': 5, 'Moderne': 4, 'Chinoise': 4, 'Bar': 4, 'Asiatique': 4, 'Steakhouse': 3, 'Bar_a_vins': 3, 'Thai': 2, 'Saine': 2, 'Pub': 2, 'Pakistanaise': 2, 'Indienne': 2, 'Belge': 2, 'Americaine': 2, 'Traiteur': 1, 'Pizza': 1, 'Japonaise': 1, 'Grillades': 1, 'Diner': 1, 'Cafe': 1, 'Bar_a_bieres': 1, 'Asie_centrale': 1}",4.21,4.11,4.03,3.75,2.53,0.29,2.37
3020,L-N2305,2016,15,13,35-49,F,suisse,"{'Europeenne': 3, 'Suisse': 2, 'Mediterraneenne': 1, 'Japonaise': 1, 'Fusion': 1, 'Francaise': 1, 'Europe_centrale': 1, 'Asiatique': 1}",4.36,4.5,4.28,4.28,3.75,0.0,2.0
3023,dzinet,2009,41,37,50-64,H,None,"{'Europeenne': 5, 'Suisse': 3, 'Francaise': 3, 'Mediterraneenne': 2, 'Italienne': 2, 'Europe_centrale': 2, 'Sushi': 1, 'Saine': 1, 'Pizza': 1, 'Moderne': 1, 'Japonaise': 1, 'Diner': 1, 'Chinoise': 1, 'Asiatique': 1}",4.23,4.18,4.14,3.93,3.93,0.27,2.18
3031,Andrea G,2015,9,5,None,None,suisse,{},5.0,0.0,0.0,0.0,0.0,0.0,0.0
3051,beat7777,2012,6,5,None,None,suisse,"{'Asiatique': 2, 'Vietnamienne': 1, 'Thai': 1, 'Sushi': 1, 'Pizza': 1, 'Japonaise': 1, 'Italienne': 1, 'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1}",3.75,3.75,3.75,3.64,2.28,0.0,2.0
3055,sgt-muel,2018,26,10,13-17,H,suisse,"{'Europeenne': 12, 'Italienne': 6, 'Suisse': 4, 'Pizza': 3, 'Steakhouse': 2, 'Mediterraneenne': 2, 'Francaise': 2, 'Asiatique': 2, 'Americaine': 2, 'Sushi': 1, 'Pub': 1, 'Moderne': 1, 'Japonaise': 1, 'Internationale': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Cafe': 1, 'Bar': 1}",3.95,4.0,3.97,3.84,2.03,0.05,2.05
3064,natscape,2009,62,379,None,None,None,"{'Europeenne': 14, 'Francaise': 11, 'Suisse': 8, 'Italienne': 6, 'Asiatique': 5, 'Sushi': 3, 'Pizza': 3, 'Mediterraneenne': 3, 'Japonaise': 3, 'Chinoise': 2, 'Brasserie_gastronomique': 2, 'Singapourienne': 1, 'Napolitaine': 1, 'Moderne': 1, 'Malaisienne': 1, 'Italie_du_Sud': 1, 'Fusion': 1, 'Europe_centrale': 1, 'Coreenne': 1, 'Campanie': 1, 'Bar_a_vins': 1}",4.24,4.04,3.94,3.72,2.88,0.31,2.26
3079,Silarot,2012,186,147,None,None,None,"{'Europeenne': 62, 'Francaise': 38, 'Italienne': 29, 'Suisse': 27, 'Mediterraneenne': 16, 'Asiatique': 10, 'Pizza': 8, 'Saine': 6, 'Internationale': 5, 'Brasserie_gastronomique': 5, 'Bar': 4, 'Thai': 3, 'Steakhouse': 3, 'Napolitaine': 3, 'Libanaise': 3, 'Italie_du_Sud': 3, 'Indienne': 3, 'Fusion': 3, 'Europe_centrale': 3, 'Campanie': 3, 'Cafe': 3, 'Americaine': 3, 'Ethiopienne': 2, 'Restauration_rapide': 2, 'Latino': 2, 'Japonaise': 2, 'Argentine': 2, 'Africaine': 2, 'Traiteur': 1, 'Toscane': 1, 'Russe': 1, 'Peruvienne': 1, 'Pub': 1, 'Philippine': 1, 'Pakistanaise': 1, 'Moderne': 1, 'Mexicaine': 1, 'Marocaine': 1, 'Italie_du_Centre': 1, 'Espagnole': 1, 'Coreenne': 1, 'Chinoise': 1, 'Catalane': 1}",3.94,3.77,3.69,3.45,1.98,0.04,2.01
3081,anafQ1936HU,2015,72,47,None,None,suisse,"{'Francaise': 6, 'Suisse': 5, 'Europeenne': 4, 'Japonaise': 2, 'Asiatique': 2, 'Traiteur': 1, 'Sushi': 1, 'Pub': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1}",4.12,4.23,4.01,3.85,3.13,0.0,2.33
3082,fran_oisp856,2014,19,11,None,None,suisse,"{'Francaise': 3, 'Japonaise': 1, 'Europeenne': 1, 'Asiatique': 1}",4.25,4.38,4.25,3.88,1.0,0.25,2.75
3105,isabellecT4287OM,2009,70,153,None,None,france,"{'Francaise': 5, 'Europeenne': 4, 'Italienne': 3, 'Pizza': 2, 'Suisse': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Mediterraneenne': 1, 'Mexicaine': 1, 'Japonaise': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1}",3.9,3.93,3.89,3.76,2.13,0.0,2.1
3116,lepicurien_01,2012,27,62,35-49,H,france,"{'Europeenne': 7, 'Francaise': 5, 'Suisse': 2, 'Restauration_rapide': 2, 'Pub': 2, 'Italienne': 2, 'Asiatique': 2, 'Thai': 1, 'Taiwanaise': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Internationale': 1, 'Chinoise': 1, 'Bar': 1, 'Americaine': 1}",3.79,3.87,3.73,3.64,1.73,0.0,2.0
3131,rgsalegosse,2016,25,21,None,None,suisse,"{'Europeenne': 8, 'Francaise': 6, 'Suisse': 5, 'Asiatique': 5, 'Thai': 3, 'Mediterraneenne': 3, 'Italienne': 2, 'Coreenne': 2, 'Vietnamienne': 1, 'Steakhouse': 1, 'Pizza': 1, 'Japonaise': 1, 'Internationale': 1, 'Grillades': 1, 'Chinoise': 1, 'Americaine': 1}",4.01,3.98,3.94,3.71,1.44,0.0,1.94
3153,BBCBIS,2014,153,75,None,None,suisse,"{'Europeenne': 6, 'Francaise': 3, 'Suisse': 2, 'Saine': 2, 'Peruvienne': 2, 'Mediterraneenne': 2, 'Italienne': 2, 'Chinoise': 2, 'Asiatique': 2, 'Thai': 1, 'Suedoise': 1, 'Sushi': 1, 'Scandinave': 1, 'Norvegienne': 1, 'Moderne': 1, 'Latino': 1, 'Japonaise': 1, 'Internationale': 1, 'Indienne': 1, 'Fusion': 1, 'Europe_centrale': 1, 'Cafe': 1, 'Bar': 1, 'Amerique_centrale': 1}",4.18,4.46,4.35,3.85,1.86,0.51,2.85
3154,Coquindesort,2017,4,3,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Fusion': 1, 'Francaise': 1, 'Europeenne': 1, 'Asiatique': 1}",4.36,4.71,4.57,4.21,4.5,0.71,2.71
3165,14ea,2014,27,12,None,None,suisse,"{'Europeenne': 8, 'Mediterraneenne': 3, 'Italienne': 3, 'Peruvienne': 2, 'Pizza': 2, 'Francaise': 2, 'Espagnole': 2, 'Asiatique': 2, 'Suisse': 1, 'Restauration_rapide': 1, 'Napolitaine': 1, 'Mexicaine': 1, 'Latino': 1, 'Japonaise': 1, 'Italie_du_Sud': 1, 'Indienne': 1, 'Coreenne': 1, 'Campanie': 1, 'Brasserie_gastronomique': 1, 'Bar': 1, 'Americaine': 1}",4.08,4.29,4.21,3.97,3.19,0.17,2.16
3166,Florencecaroline,2014,108,67,None,None,None,"{'Europeenne': 38, 'Francaise': 31, 'Suisse': 15, 'Asiatique': 6, 'Thai': 5, 'Italienne': 5, 'Mediterraneenne': 4, 'Steakhouse': 3, 'Bar_a_vins': 3, 'Bar': 3, 'Saine': 2, 'Pizza': 2, 'Espagnole': 2, 'Chinoise': 2, 'Brasserie_gastronomique': 2, 'Vietnamienne': 1, 'Traiteur': 1, 'Pub': 1, 'Mexicaine': 1, 'Japonaise': 1, 'Fusion': 1, 'Bar_a_bieres': 1, 'Amerique_centrale': 1, 'Americaine': 1}",4.12,4.09,4.07,3.83,3.38,0.13,2.06
3175,jeanrob36,2010,66,25,None,None,None,"{'Europeenne': 33, 'Francaise': 29, 'Suisse': 13, 'Pizza': 9, 'Italienne': 9, 'Mediterraneenne': 7, 'Restauration_rapide': 3, 'Asiatique': 3, 'Thai': 2, 'Saine': 2, 'Internationale': 2, 'Chinoise': 2, 'Cafe': 2, 'Vietnamienne': 1, 'Steakhouse': 1, 'Japonaise': 1, 'Indienne': 1, 'Europe_centrale': 1, 'Espagnole': 1, 'Brasserie_gastronomique': 1, 'Afghane': 1}",3.94,3.82,3.66,3.59,2.25,0.1,2.07
